isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,content
9780099490685,0099490684,The Invisible Writing,,Arthur Koestler,"Authors, English",http://books.google.com/books/content?id=GGIziAcbly8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Taken together, Arthur Koestler's volumes of autobiography constitute an unrivalled study of twentieth-century man and his dilemma. ARROW IN THE BLUE ended with his joining the Communist Party and THE INVISIBLE WRITING covers some of the most important experiences in his life. We see him in Germany, Russia, England, France and Spain, working sometimes openly and sometimes underground for the cause in which he believed. This was the time of the 'seven years' night' over Europe - of Hitler's spectacular successes against the Western Democracies. They were also the years of the great Russian purges, which led to Koestler#s eventual break with Communism in 1938, after Hitler and Stalin between them had claimed the lives of most of his friends and relatives. This book tells of Koestler's travels through Russia and remote parts of Soviet Central Asia and of his life as an exile. It puts in perspective his experiences in Franco's prisons under sentence of death and in concentration camps in Occupied France (told at greater length in DIALOGUE WITH DEATH AND SCUM OF THE EARTH), and ends with his escape from Occupied France in 1940 to England, where he found stability and a new home. An epilogue brings the story up to 1953, when it was written. Koestler calls the book 'a typical case history of a member of the educated middle classes of Central Europe in our time'. It has two main themes: the historical background against which the author developed, and an unsparing analysis of his intellectual and spiritual development.",2005,4.35,528,111,"the invisible writing arthur koestler authors, english taken together, arthur koestler's volumes of autobiography constitute an unrivalled study of twentieth-century man and his dilemma. arrow in the blue ended with his joining the communist party and the invisible writing covers some of the most important experiences in his life. we see him in germany, russia, england, france and spain, working sometimes openly and sometimes underground for the cause in which he believed. this was the time of the 'seven years' night' over europe - of hitler's spectacular successes against the western democracies. they were also the years of the great russian purges, which led to koestler#s eventual break with communism in 1938, after hitler and stalin between them had claimed the lives of most of his friends and relatives. this book tells of koestler's travels through russia and remote parts of soviet central asia and of his life as an exile. it puts in perspective his experiences in franco's prisons under sentence of death and in concentration camps in occupied france (told at greater length in dialogue with death and scum of the earth), and ends with his escape from occupied france in 1940 to england, where he found stability and a new home. an epilogue brings the story up to 1953, when it was written. koestler calls the book 'a typical case history of a member of the educated middle classes of central europe in our time'. it has two main themes: the historical background against which the author developed, and an unsparing analysis of his intellectual and spiritual development."
9780716799566,0716799561,Economics: European Edition,,"Paul Krugman, Robin Wells, Kathryn Graddy",Business & Economics,http://books.google.com/books/content?id=JgGyX4ocbjcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Economics: European Edition is the ideal text for introductory economics, bringing together an international scope of real world examples and economic theory. The text is supported by a number of features to enhance student understanding as well as supplements to consolidate the learning process.",2007,3.95,1088,111,"economics: european edition paul krugman, robin wells, kathryn graddy business & economics economics: european edition is the ideal text for introductory economics, bringing together an international scope of real world examples and economic theory. the text is supported by a number of features to enhance student understanding as well as supplements to consolidate the learning process."
9780571207565,0571207561,Collected Children's Stories,,Sylvia Plath,"Children's poetry, American",http://books.google.com/books/content?id=i6oCGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Three classic children's stories, Mrs Cherry's Kitchen, The Bed Book and The It Doesn't Matter Suit, collected together in one volume for the first time.",2001,4.22,54,111,"collected children's stories sylvia plath children's poetry, american three classic children's stories, mrs cherry's kitchen, the bed book and the it doesn't matter suit, collected together in one volume for the first time."
9780743245920,074324592X,The Boat of Dreams,A Christmas Story,Richard Preston,Fiction,http://books.google.com/books/content?id=KaAyuAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Stumbling upon an ornery old man in the trailer they call home, Lila and Will Foster, who have recently lost their father, realize that their visitor is Santa Claus, who grants them a Christmas wish--their father's beautiful lobster boat.",2003,3.31,111,111,"the boat of dreams richard preston fiction stumbling upon an ornery old man in the trailer they call home, lila and will foster, who have recently lost their father, realize that their visitor is santa claus, who grants them a christmas wish--their father's beautiful lobster boat."
9781853261404,1853261408,Tales from Shakespeare,,"Charles Lamb, Mary Lamb",Fiction,http://books.google.com/books/content?id=LYQYYbFiU8IC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Includes Shakespeare's best-loved tales, comic and tragic, rewritten for a younger audience. This title contains the delightful pen-and-ink drawings of Arthur Rackham.",1994,3.94,278,111,"tales from shakespeare charles lamb, mary lamb fiction includes shakespeare's best-loved tales, comic and tragic, rewritten for a younger audience. this title contains the delightful pen-and-ink drawings of arthur rackham."
9780394832203,0394832205,Juniper,,Monica Furlong,Occult fiction,http://books.google.com/books/content?id=GpjhJwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"While apprenticed to the witch woman Juniper, a young girl struggles to save her family from the evil machinations of her power-hungry aunt Meroot. Prequel to ""Wise Child.""",1991,4.16,198,111,"juniper monica furlong occult fiction while apprenticed to the witch woman juniper, a young girl struggles to save her family from the evil machinations of her power-hungry aunt meroot. prequel to ""wise child."""
9780231121002,0231121008,The Vital Illusion,,"Jean Baudrillard, Julia Witwer",Literary Criticism,http://books.google.com/books/content?id=jk9MRcgG97EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"What does the advent of cloning mean for human beings? What does the turn of the millennium say about our relationship to time? The prophet of postmodernity untangles the ""vital illusion"" between the virtual and the actual, taking the pulse of humanity surrounded by a technological landscape.",2000,3.84,96,110,"the vital illusion jean baudrillard, julia witwer literary criticism what does the advent of cloning mean for human beings? what does the turn of the millennium say about our relationship to time? the prophet of postmodernity untangles the ""vital illusion"" between the virtual and the actual, taking the pulse of humanity surrounded by a technological landscape."
9780373692286,0373692285,Her Last Temptation,,Leslie Kelly,Fiction,http://books.google.com/books/content?id=R9ZqvE56DGQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2005,3.59,207,110,her last temptation leslie kelly fiction 
9780521286916,0521286913,Moral Luck,Philosophical Papers 1973-1980,Bernard Williams,Philosophy,http://books.google.com/books/content?id=wMGW2Ehldp8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"A new volume of philosophical essays by Bernard Williams. The book is a successor to Problems of the Self, but whereas that volume dealt mainly with questions of personal identity, Moral Luck centres on questions of moral philosophy and the theory of rational action. That whole area has of course been strikingly reinvigorated over the last deacde, and philosophers have both broadened and deepened their concerns in a way that now makes much earlier moral and political philosophy look sterile and trivial. Moral Luck contains a number of essays that have contributed influentially to this development. Among the recurring themes are the moral and philosophical limitations of utilitarianism, the notion of integrity, relativism, and problems of moral conflict and rational choice. The work presented here is marked by a high degree of imagination and acuity, and also conveys a strong sense of psychological reality. The volume will be a stimulating source of ideas and arguments for all philosophers and a wide range of other readers.",1981,4.1,188,110,"moral luck bernard williams philosophy a new volume of philosophical essays by bernard williams. the book is a successor to problems of the self, but whereas that volume dealt mainly with questions of personal identity, moral luck centres on questions of moral philosophy and the theory of rational action. that whole area has of course been strikingly reinvigorated over the last deacde, and philosophers have both broadened and deepened their concerns in a way that now makes much earlier moral and political philosophy look sterile and trivial. moral luck contains a number of essays that have contributed influentially to this development. among the recurring themes are the moral and philosophical limitations of utilitarianism, the notion of integrity, relativism, and problems of moral conflict and rational choice. the work presented here is marked by a high degree of imagination and acuity, and also conveys a strong sense of psychological reality. the volume will be a stimulating source of ideas and arguments for all philosophers and a wide range of other readers."
9780007179824,0007179820,Miss Wyoming,,Douglas Coupland,Actors,http://books.google.com/books/content?id=2zoTKFNdxpIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The brilliant new novel from the bestselling cult author of them all. Susan and John need to disappear -- Susan and John need to find each other. Meet Susan Colgate -- Miss Wyoming. Winner of a hundred teen pageants, child TV soap star, owner of a hideously pushy mother... and now reduced to small, brainless parts in small, brainless movies. Oh, and sole survivor of Flight 802. If she were to walk away from the wreckage now, before the emergency crews get here, she could disappear and nobody would ever know... Meet John Johnson -- action film producer (Bel Air P. I... um, Bel Air P. I. 2), occasional sado-masochist, junkie. He just died -- but only for 5 minutes. But while he was gone, he saw a vision of a woman's face and realized that it was time to escape, to ditch the baggage of being horny, rich, lonely John Johnson and to lose himself. To disappear. Wouldn't it be nice if they were to find themselves and get together?In many ways a reprise of Girlfriend in a Coma, Miss Wyoming represents a further leap forwards into the World According to Coupland -- a witty, genuinely funny look at who we are, how we can change, and how we can make a difference.",2004,3.48,320,110,"miss wyoming douglas coupland actors the brilliant new novel from the bestselling cult author of them all. susan and john need to disappear -- susan and john need to find each other. meet susan colgate -- miss wyoming. winner of a hundred teen pageants, child tv soap star, owner of a hideously pushy mother... and now reduced to small, brainless parts in small, brainless movies. oh, and sole survivor of flight 802. if she were to walk away from the wreckage now, before the emergency crews get here, she could disappear and nobody would ever know... meet john johnson -- action film producer (bel air p. i... um, bel air p. i. 2), occasional sado-masochist, junkie. he just died -- but only for 5 minutes. but while he was gone, he saw a vision of a woman's face and realized that it was time to escape, to ditch the baggage of being horny, rich, lonely john johnson and to lose himself. to disappear. wouldn't it be nice if they were to find themselves and get together?in many ways a reprise of girlfriend in a coma, miss wyoming represents a further leap forwards into the world according to coupland -- a witty, genuinely funny look at who we are, how we can change, and how we can make a difference."
9780064410724,0064410722,Four Stupid Cupids,,Gregory Maguire,Juvenile Fiction,http://books.google.com/books/content?id=471OUKKACq8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,The students' scheme to find a love match for their beloved teacher on Valentine's Day turns into a comedy of errors when four stupid cupids from Ancient Greece try to help.,2001,3.52,224,110,four stupid cupids gregory maguire juvenile fiction the students' scheme to find a love match for their beloved teacher on valentine's day turns into a comedy of errors when four stupid cupids from ancient greece try to help.
9781588993007,1588993000,Category Freaks,,Sakurako Gokurakuin,Comics & Graphic Novels,http://books.google.com/books/content?id=46Uh-rFKIrsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"From the creator of Aquarian Age comes a dark and occult adventure. Asagi Nanami is the director of Nanami Paranormal Investigations, where his supernatural assistants Naoki Amano, Tokiko and her helper Mahime Yoshino solve strange phenomena caused by |Freaks|. Masters of bodily possession, freaks are demonic creatures with a morbid purpose...",2005,3.57,184,110,"category freaks sakurako gokurakuin comics & graphic novels from the creator of aquarian age comes a dark and occult adventure. asagi nanami is the director of nanami paranormal investigations, where his supernatural assistants naoki amano, tokiko and her helper mahime yoshino solve strange phenomena caused by |freaks|. masters of bodily possession, freaks are demonic creatures with a morbid purpose..."
9781934169070,1934169072,Quo Vadis,,Henryk Sienkiewicz,Christian fiction,http://books.google.com/books/content?id=61b3rQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Henryk Sienkiewicz (1846-1916) won the 1905 Nobel Prize in Literature. A brilliant Polish writer and patriot, he is possibly best known abroad for his monumental historical epic Quo Vadis that portrays the vibrant and dissonant combination of cruel excesses and decadence of Rome during the reign of the corrupt Emperor Nero and the high faith of the emerging era of early Christianity. Quo Vadis: A Narrative of the Time of Nero, is a love story of Marcus Vinicius, a passionate young Roman tribune, and Lygia Callina, a beautiful and gentle Christian maiden of royal Lygian descent and a hostage of Rome, raised in a patrician home. At first Marcus, a typical aristocratic Roman libertine of his time, has no notion of love and merely desires Lygia with erotic animalistic intensity. Through political machinations of the elegant Petronius he contrives to have her taken by force from her foster home and into the decadent and terrible splendor of the court of Ceasar, setting in motion a course of events that culminate in his own spiritual redemption. Intricately researched, populated with vibrant historical figures, and gorgeous period detail, bloody spectacle and intimate beauty, this is an epic tapestry of the triumph of love, faith and sacrifice.",2006,4.15,596,110,"quo vadis henryk sienkiewicz christian fiction henryk sienkiewicz (1846-1916) won the 1905 nobel prize in literature. a brilliant polish writer and patriot, he is possibly best known abroad for his monumental historical epic quo vadis that portrays the vibrant and dissonant combination of cruel excesses and decadence of rome during the reign of the corrupt emperor nero and the high faith of the emerging era of early christianity. quo vadis: a narrative of the time of nero, is a love story of marcus vinicius, a passionate young roman tribune, and lygia callina, a beautiful and gentle christian maiden of royal lygian descent and a hostage of rome, raised in a patrician home. at first marcus, a typical aristocratic roman libertine of his time, has no notion of love and merely desires lygia with erotic animalistic intensity. through political machinations of the elegant petronius he contrives to have her taken by force from her foster home and into the decadent and terrible splendor of the court of ceasar, setting in motion a course of events that culminate in his own spiritual redemption. intricately researched, populated with vibrant historical figures, and gorgeous period detail, bloody spectacle and intimate beauty, this is an epic tapestry of the triumph of love, faith and sacrifice."
9780688095130,0688095135,Korean Short History,,James L. Stokesbury,History,http://books.google.com/books/content?id=2R2FlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"As pungent and concise as his short histories of both world wars, Stokesbury's survey of ""the half war"" takes a broad view and seems to leave nothing out but the details. The first third covers the North Korean invasion of June 1950, the Pusan perimeter crisis, MacArthur's master stroke at Inchon and the intervention by Chinese forces that November. At this point, other popular histories of the war reach the three-quarter mark, ending often with a cursory summary of the comparatively undramatic three-and-a-half years required to bring the war to its ambiguous conclusion on July 27, 1953. Stokesbury renders the latter period as interesting as the operational fireworks of the first six months: the Truman-MacArthur controversy; the political limitations on U.S. air power; the need for the Americans to fight the war as cheaply as possible, due to NATO commitments; the prolonged negotiations at Panmunjom over the prisoner-exchange issue; and the effect of the war on the home front. Whether the United States could have/should have stayed out of the war in the first place comes under discussion: ""no"" on both counts, according to the author.",1990,3.65,280,110,"korean short history james l. stokesbury history as pungent and concise as his short histories of both world wars, stokesbury's survey of ""the half war"" takes a broad view and seems to leave nothing out but the details. the first third covers the north korean invasion of june 1950, the pusan perimeter crisis, macarthur's master stroke at inchon and the intervention by chinese forces that november. at this point, other popular histories of the war reach the three-quarter mark, ending often with a cursory summary of the comparatively undramatic three-and-a-half years required to bring the war to its ambiguous conclusion on july 27, 1953. stokesbury renders the latter period as interesting as the operational fireworks of the first six months: the truman-macarthur controversy; the political limitations on u.s. air power; the need for the americans to fight the war as cheaply as possible, due to nato commitments; the prolonged negotiations at panmunjom over the prisoner-exchange issue; and the effect of the war on the home front. whether the united states could have/should have stayed out of the war in the first place comes under discussion: ""no"" on both counts, according to the author."
9781423600763,1423600762,Surfer's Code,12 Simple Lessons for Riding Through Life,"Shaun Tomson, Patrick J. Moser",Self-Help,http://books.google.com/books/content?id=DgSl4_tFfR8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Surfing has been described as a sport, religion, obsession and way of life. For Shaun Tomson, world-champion surfer and successful entrepreneur, surfing is all of that and more. In Surfer's Code, Tomson shares the life lessons he's gathered from many years of surfing-from his boyhood in apartheid South Africa to the world tour in the '70s and '80s.",2006,3.81,192,109,"surfer's code shaun tomson, patrick j. moser self-help surfing has been described as a sport, religion, obsession and way of life. for shaun tomson, world-champion surfer and successful entrepreneur, surfing is all of that and more. in surfer's code, tomson shares the life lessons he's gathered from many years of surfing-from his boyhood in apartheid south africa to the world tour in the '70s and '80s."
9780571178568,0571178561,The Last Temptation,,Nikos Kazantzakis,Fiction,http://books.google.com/books/content?id=tbA-HQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Novel which portrays Christ as a sensitive human being who is torn between his own passionates desires and his triumphant destiny on the cross.,2000,4.16,589,109,the last temptation nikos kazantzakis fiction novel which portrays christ as a sensitive human being who is torn between his own passionates desires and his triumphant destiny on the cross.
9780698117976,0698117972,"Mine, All Mine",A Book about Pronouns,Ruth Heller,Juvenile Nonfiction,http://books.google.com/books/content?id=KHfYAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Introduces various types of pronouns, explains how and when to use them, and provides whimsical glimpses of what our language would be without them.",1999,4.07,48,109,"mine, all mine ruth heller juvenile nonfiction introduces various types of pronouns, explains how and when to use them, and provides whimsical glimpses of what our language would be without them."
9780674295032,067429503X,The Fate of Reason,German Philosophy from Kant to Fichte,Frederick C. Beiser,Philosophy,http://books.google.com/books/content?id=3QUVngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The Fate of Reason is the first general history devoted to the period between Kant and Fichte, one of the most revolutionary and fertile in modern philosophy. The philosophers of this time broke with the two central tenets of the modem Cartesian tradition: the authority of reason and the primacy of epistemology. They also witnessed the decline of the Aufkldrung, the completion of Kant's philosophy, and the beginnings of post-Kantian idealism. Thanks to Beiser we can newly appreciate the influence of Kant's critics on the development of his philosophy. Beiser brings the controversies, and the personalities who engaged in them, to life and tells a story that has uncanny parallels with the debates of the present.",1993,4.49,410,109,"the fate of reason frederick c. beiser philosophy the fate of reason is the first general history devoted to the period between kant and fichte, one of the most revolutionary and fertile in modern philosophy. the philosophers of this time broke with the two central tenets of the modem cartesian tradition: the authority of reason and the primacy of epistemology. they also witnessed the decline of the aufkldrung, the completion of kant's philosophy, and the beginnings of post-kantian idealism. thanks to beiser we can newly appreciate the influence of kant's critics on the development of his philosophy. beiser brings the controversies, and the personalities who engaged in them, to life and tells a story that has uncanny parallels with the debates of the present."
9780241912720,0241912725,Stuart Little,,Elwyn Brooks White,"Little, Stuart (Fictitious character)",,"The adventures of the debonair mouse Stuart Little as he sets out to seek his dearest friend, a small bird who stayed a few days in his family's garden.",1946,3.89,144,109,"stuart little elwyn brooks white little, stuart (fictitious character) the adventures of the debonair mouse stuart little as he sets out to seek his dearest friend, a small bird who stayed a few days in his family's garden."
9780393325836,0393325830,The Bacchae of Euripides,A Communion Rite,Wole Soyinka,Drama,http://books.google.com/books/content?id=-4GVOnMivysC&printsec=frontcover&img=1&zoom=1&source=gbs_api,A wholly fresh interpretation of the timeless play by a Nobel Prize-winning author.,1974,3.85,128,108,the bacchae of euripides wole soyinka drama a wholly fresh interpretation of the timeless play by a nobel prize-winning author.
9780872206359,0872206351,Confucius Analects,With Selections from Traditional Commentaries,"Confucius, Edward Gilman Slingerland",Philosophy,http://books.google.com/books/content?id=bwl6mwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Af indeholdet: Kung Fu-tses Analects ; Glossary; Disciples of Confucius; Historical personages; Traditional chinese commentators cited; Traditional chinese texts,2003,3.84,312,108,"confucius analects confucius, edward gilman slingerland philosophy af indeholdet: kung fu-tses analects ; glossary; disciples of confucius; historical personages; traditional chinese commentators cited; traditional chinese texts"
9780373792733,0373792735,The Perfect Score,,Julie Kenner,Fiction,http://books.google.com/books/content?id=OAxUYS3BruoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Bad Girl Grading System A -- Totally bad!!! B -- Could be worse... C -- Wannabe territory D -- Way too nice! F -- Give it up, Mattie Brown! Mattie Brown has always prided herself at excelling at everything. And that's why it's killing her that she scored only 18% on a sex test! But she isn't going to take it lying down. (Well, maybe she will, but that's beside the point.) Her plan -- to proposition Cullen Slater, the neighborhood stud, for some hands-on instruction in how to make her sex life sizzle. Too bad it's her cute, nice-guy neighbor Mike Peterson who's lighting her fire... .",2006,3.25,240,108,"the perfect score julie kenner fiction bad girl grading system a -- totally bad!!! b -- could be worse... c -- wannabe territory d -- way too nice! f -- give it up, mattie brown! mattie brown has always prided herself at excelling at everything. and that's why it's killing her that she scored only 18% on a sex test! but she isn't going to take it lying down. (well, maybe she will, but that's beside the point.) her plan -- to proposition cullen slater, the neighborhood stud, for some hands-on instruction in how to make her sex life sizzle. too bad it's her cute, nice-guy neighbor mike peterson who's lighting her fire... ."
9780142003565,0142003565,The Classic Ten,The True Story of the Little Black Dress and Nine Other Fashion Favorites,"Nancy MacDonell Smith, Nancy MacDonell",Design,http://books.google.com/books/content?id=MioOctxXKEMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Discusses the origins, history, and social significance of the little black dress, the white shirt, the cashmere sweater, blue jeans, the suit, high heels, pearls, lipstick, sneakers, and the trench coat.",2003,3.43,224,108,"the classic ten nancy macdonell smith, nancy macdonell design discusses the origins, history, and social significance of the little black dress, the white shirt, the cashmere sweater, blue jeans, the suit, high heels, pearls, lipstick, sneakers, and the trench coat."
9780375509179,0375509178,Shakespeare's Kitchen,Renaissance Recipes for the Contemporary Cook,Francine Segan,Cooking,http://books.google.com/books/content?id=ecwAAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A noted food historian brings to life the classic foods of William Shakepeare's world in a series of updated, easy-to-prepare recipes, drawn from sixteenth- and seventeenth-century cookbooks, for a variety of tasty dishes that include Grilled Tuna with Carrots and Sweet Onions, Fish Bisque with Chestnuts and Artichokes, and Red Snapper with Caviar, among others. 35,000 first printing.",2003,3.99,288,108,"shakespeare's kitchen francine segan cooking a noted food historian brings to life the classic foods of william shakepeare's world in a series of updated, easy-to-prepare recipes, drawn from sixteenth- and seventeenth-century cookbooks, for a variety of tasty dishes that include grilled tuna with carrots and sweet onions, fish bisque with chestnuts and artichokes, and red snapper with caviar, among others. 35,000 first printing."
9780465014873,0465014879,Crime And Punishment In American History,,Lawrence Friedman,Law,http://books.google.com/books/content?id=ynzODQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A history of the criminal justice system from colonial times to the present argues that the evolution of the criminal justice system has reflected transformations in American culture, economics, politics, and social structure",1994,3.89,590,108,"crime and punishment in american history lawrence friedman law a history of the criminal justice system from colonial times to the present argues that the evolution of the criminal justice system has reflected transformations in american culture, economics, politics, and social structure"
9780807588970,0807588970,When I Feel Angry,,Cornelia Maude Spelman,Juvenile Fiction,http://books.google.com/books/content?id=tE31J75ZfmcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,A little rabbit describes what makes her angry and the different ways she can control her anger.,2000,3.99,24,108,when i feel angry cornelia maude spelman juvenile fiction a little rabbit describes what makes her angry and the different ways she can control her anger.
9781840460278,184046027X,E.M. Forster - A Passage to India,,Betty Jay,Language Arts & Disciplines,http://books.google.com/books/content?id=Eyga_7KoLpgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A Passage to India (1924), the last of E. M. Forster's novels to be published in his lifetime, became an immediate bestseller and also met with critical acclaim for its moral and political commentary on the crossings between individuals and cultures in the India of the British Empire. Forster's record of the terrible consequences of failed connection, of the unexpected upheavals that unsettle the calm of middle-class life, and of the challenges to the ideological foundations of Empire draw their strength from the novel's blend of intense realism and complex narrative technique. In this Readers' Guide, Betty Jay considers the establishment of Forster's reputation and the various attempts of critics to decipher the complex codes that are a feature of his novel. Successive chapters focus on debates around Forster's liberal-humanism, with essays from F. R. Leavis, Lionel Trilling and Malcolm Bradbury; on the indeterminacy and ambiguity of the text, with extracts from essays by Gillian Beer, Robert Barratt, Wendy Moffat and Jo-Ann Hoeppner Moran; and on the sexual politics of Forster's work, with writings from Elaine Showalter, Frances L. Restuccia and Eve Dawkins Poll. The Guide concludes with essays from Jeffrey Meyers and Jenny Sharpe, who read A Passage to India in terms of its engagement with British imperialism.",1998,3.56,176,108,"e.m. forster - a passage to india betty jay language arts & disciplines a passage to india (1924), the last of e. m. forster's novels to be published in his lifetime, became an immediate bestseller and also met with critical acclaim for its moral and political commentary on the crossings between individuals and cultures in the india of the british empire. forster's record of the terrible consequences of failed connection, of the unexpected upheavals that unsettle the calm of middle-class life, and of the challenges to the ideological foundations of empire draw their strength from the novel's blend of intense realism and complex narrative technique. in this readers' guide, betty jay considers the establishment of forster's reputation and the various attempts of critics to decipher the complex codes that are a feature of his novel. successive chapters focus on debates around forster's liberal-humanism, with essays from f. r. leavis, lionel trilling and malcolm bradbury; on the indeterminacy and ambiguity of the text, with extracts from essays by gillian beer, robert barratt, wendy moffat and jo-ann hoeppner moran; and on the sexual politics of forster's work, with writings from elaine showalter, frances l. restuccia and eve dawkins poll. the guide concludes with essays from jeffrey meyers and jenny sharpe, who read a passage to india in terms of its engagement with british imperialism."
9780007130313,0007130317,Cut,,Patricia McCormick,Emotional problems,http://books.google.com/books/content?id=Q140Mlie138C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Fifteen-year old Callie is so withdrawn that she's not speaking to anyone - including her therapist at Sea Pines, known to its guests as 'Sick Minds' - the residential treatment facility where her parents and doctor send her after discovering that she cuts herself. Her story unfolds primarily through dramatic monologues, gradually revealing the family turmoil that led to her self-destructive behaviour.",2002,3.76,173,107,"cut patricia mccormick emotional problems fifteen-year old callie is so withdrawn that she's not speaking to anyone - including her therapist at sea pines, known to its guests as 'sick minds' - the residential treatment facility where her parents and doctor send her after discovering that she cuts herself. her story unfolds primarily through dramatic monologues, gradually revealing the family turmoil that led to her self-destructive behaviour."
9781578067046,1578067049,Conversations with Don DeLillo,,Don DeLillo,Biography & Autobiography,http://books.google.com/books/content?id=nIOdBrl1keUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"In a collection of profiles and conversations from 1982 to 2001, renowned novelist Don DeLillo, the author of White Noise and Libra, shares his thoughts on the distinction between historical fact and the creative imagination, his work habits, our media-saturated culture, baseball, Lee Harvey Oswald, the novelist's role in the world, and other topics. Simultaneous.",2005,4.06,183,107,"conversations with don delillo don delillo biography & autobiography in a collection of profiles and conversations from 1982 to 2001, renowned novelist don delillo, the author of white noise and libra, shares his thoughts on the distinction between historical fact and the creative imagination, his work habits, our media-saturated culture, baseball, lee harvey oswald, the novelist's role in the world, and other topics. simultaneous."
9780064441766,0064441768,Captain Cat,,Syd Hoff,Juvenile Fiction,http://books.google.com/books/content?id=sHz4sQ3mmjwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A patriotic feline, Captain Cat springs out of bed whenever the bugle sounds and he has more stripes than any of the soldiers. But most of all, this young recruit and his best friend Pete know what it really takes to make the army a home—friendship. ‘Hoff continues his string of hits.’ —BL. ‘Hoff has maintained his deft touch with a title that’s sure to appeal to youngsters.’ —SLJ.",1994,3.66,48,107,"captain cat syd hoff juvenile fiction a patriotic feline, captain cat springs out of bed whenever the bugle sounds and he has more stripes than any of the soldiers. but most of all, this young recruit and his best friend pete know what it really takes to make the army a home—friendship. ‘hoff continues his string of hits.’ —bl. ‘hoff has maintained his deft touch with a title that’s sure to appeal to youngsters.’ —slj."
9780674992405,0674992407,Epictetus,"the Discourses as reported by Arrian, the Manual, and fragments",Epictetus,Philosophy,http://books.google.com/books/content?id=ya9fAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"These volumes contain the teachings (""Discourses"") of the slave-philosopher Epictetus (55 A.D-135 AD). Also included in volume 2 are ""Fragments"", additional pieces from other (now lost) books of the ""Discourses""; and ""The Encheirdion"", a collection of practical precepts for stoicism which can be seen as a handbook for life.",1967,4.35,576,107,"epictetus epictetus philosophy these volumes contain the teachings (""discourses"") of the slave-philosopher epictetus (55 a.d-135 ad). also included in volume 2 are ""fragments"", additional pieces from other (now lost) books of the ""discourses""; and ""the encheirdion"", a collection of practical precepts for stoicism which can be seen as a handbook for life."
9780664241582,0664241581,Luther and Erasmus,Free Will and Salvation,"Ernest Gordon Rupp, Philip Saville Watson",Religion,http://books.google.com/books/content?id=IU_8JDjxL34C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"This volume includes the texts of Erasmus's 1524 diatribe against Luther, De Libero Arbitrio, and Luther's violent counterattack, De Servo Arbitrio. E. Gordon Rupp and Philip Watson offer commentary on these texts as well. Long recognized for the quality of its translations, introductions, explanatory notes, and indexes, the Library of Christian Classics provides scholars and students with modern English translations of some of the most significant Christian theological texts in history. Through these works--each written prior to the end of the sixteenth century--contemporary readers are able to engage the ideas that have shaped Christian theology and the church through the centuries.",1969,3.81,364,107,"luther and erasmus ernest gordon rupp, philip saville watson religion this volume includes the texts of erasmus's 1524 diatribe against luther, de libero arbitrio, and luther's violent counterattack, de servo arbitrio. e. gordon rupp and philip watson offer commentary on these texts as well. long recognized for the quality of its translations, introductions, explanatory notes, and indexes, the library of christian classics provides scholars and students with modern english translations of some of the most significant christian theological texts in history. through these works--each written prior to the end of the sixteenth century--contemporary readers are able to engage the ideas that have shaped christian theology and the church through the centuries."
